ecosystem,package,version,license,official_metadata,upstream_repository,license_evidence,verification,declared_locations,included_package_code
npm,@cloudflare/workerd-windows-64,1.20260515.1,Apache-2.0,https://registry.npmjs.org/%40cloudflare%2Fworkerd-windows-64/1.20260515.1,git+https://github.com/cloudflare/workerd.git,https://registry.npmjs.org/%40cloudflare%2Fworkerd-windows-64/1.20260515.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@cloudflare/workerd-windows-64,no
npm,@cspotcode/source-map-support,0.8.1,MIT,https://registry.npmjs.org/%40cspotcode%2Fsource-map-support/0.8.1,git+https://github.com/cspotcode/node-source-map-support.git,https://registry.npmjs.org/%40cspotcode%2Fsource-map-support/0.8.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@cspotcode/source-map-support,no
npm,@emnapi/core,1.10.0,MIT,https://registry.npmjs.org/%40emnapi%2Fcore/1.10.0,git+https://github.com/toyobayashi/emnapi.git,https://registry.npmjs.org/%40emnapi%2Fcore/1.10.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@emnapi/core,no
npm,@emnapi/core,1.8.1,MIT,https://registry.npmjs.org/%40emnapi%2Fcore/1.8.1,git+https://github.com/toyobayashi/emnapi.git,https://registry.npmjs.org/%40emnapi%2Fcore/1.8.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@tailwindcss/oxide-wasm32-wasi/node_modules/@emnapi/core,no
npm,@emnapi/runtime,1.10.0,MIT,https://registry.npmjs.org/%40emnapi%2Fruntime/1.10.0,git+https://github.com/toyobayashi/emnapi.git,https://registry.npmjs.org/%40emnapi%2Fruntime/1.10.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@emnapi/runtime,no
npm,@emnapi/runtime,1.8.1,MIT,https://registry.npmjs.org/%40emnapi%2Fruntime/1.8.1,git+https://github.com/toyobayashi/emnapi.git,https://registry.npmjs.org/%40emnapi%2Fruntime/1.8.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@tailwindcss/oxide-wasm32-wasi/node_modules/@emnapi/runtime,no
npm,@emnapi/wasi-threads,1.1.0,MIT,https://registry.npmjs.org/%40emnapi%2Fwasi-threads/1.1.0,git+https://github.com/toyobayashi/emnapi.git,https://registry.npmjs.org/%40emnapi%2Fwasi-threads/1.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@tailwindcss/oxide-wasm32-wasi/node_modules/@emnapi/wasi-threads,no
npm,@emnapi/wasi-threads,1.2.1,MIT,https://registry.npmjs.org/%40emnapi%2Fwasi-threads/1.2.1,git+https://github.com/toyobayashi/emnapi.git,https://registry.npmjs.org/%40emnapi%2Fwasi-threads/1.2.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@emnapi/wasi-threads,no
npm,@epic-web/invariant,1.0.0,MIT,https://registry.npmjs.org/%40epic-web%2Finvariant/1.0.0,git+https://github.com/epicweb-dev/invariant.git,https://registry.npmjs.org/%40epic-web%2Finvariant/1.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@epic-web/invariant,no
npm,@esbuild/aix-ppc64,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Faix-ppc64/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Faix-ppc64/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/aix-ppc64,no
npm,@esbuild/android-arm,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Fandroid-arm/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Fandroid-arm/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/android-arm,no
npm,@esbuild/android-arm64,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Fandroid-arm64/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Fandroid-arm64/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/android-arm64,no
npm,@esbuild/android-x64,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Fandroid-x64/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Fandroid-x64/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/android-x64,no
npm,@esbuild/darwin-arm64,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Fdarwin-arm64/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Fdarwin-arm64/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/darwin-arm64,no
npm,@esbuild/darwin-x64,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Fdarwin-x64/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Fdarwin-x64/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/darwin-x64,no
npm,@esbuild/freebsd-arm64,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Ffreebsd-arm64/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Ffreebsd-arm64/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/freebsd-arm64,no
npm,@esbuild/freebsd-x64,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Ffreebsd-x64/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Ffreebsd-x64/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/freebsd-x64,no
npm,@esbuild/linux-arm,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Flinux-arm/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Flinux-arm/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/linux-arm,no
npm,@esbuild/linux-arm64,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Flinux-arm64/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Flinux-arm64/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/linux-arm64,no
npm,@esbuild/linux-ia32,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Flinux-ia32/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Flinux-ia32/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/linux-ia32,no
npm,@esbuild/linux-loong64,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Flinux-loong64/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Flinux-loong64/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/linux-loong64,no
npm,@esbuild/linux-mips64el,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Flinux-mips64el/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Flinux-mips64el/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/linux-mips64el,no
npm,@esbuild/linux-ppc64,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Flinux-ppc64/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Flinux-ppc64/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/linux-ppc64,no
npm,@esbuild/linux-riscv64,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Flinux-riscv64/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Flinux-riscv64/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/linux-riscv64,no
npm,@esbuild/linux-s390x,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Flinux-s390x/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Flinux-s390x/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/linux-s390x,no
npm,@esbuild/linux-x64,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Flinux-x64/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Flinux-x64/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/linux-x64,no
npm,@esbuild/netbsd-arm64,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Fnetbsd-arm64/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Fnetbsd-arm64/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/netbsd-arm64,no
npm,@esbuild/netbsd-x64,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Fnetbsd-x64/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Fnetbsd-x64/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/netbsd-x64,no
npm,@esbuild/openbsd-arm64,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Fopenbsd-arm64/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Fopenbsd-arm64/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/openbsd-arm64,no
npm,@esbuild/openbsd-x64,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Fopenbsd-x64/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Fopenbsd-x64/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/openbsd-x64,no
npm,@esbuild/openharmony-arm64,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Fopenharmony-arm64/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Fopenharmony-arm64/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/openharmony-arm64,no
npm,@esbuild/sunos-x64,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Fsunos-x64/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Fsunos-x64/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/sunos-x64,no
npm,@esbuild/win32-arm64,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Fwin32-arm64/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Fwin32-arm64/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/win32-arm64,no
npm,@esbuild/win32-ia32,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Fwin32-ia32/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Fwin32-ia32/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/win32-ia32,no
npm,@esbuild/win32-x64,0.27.3,MIT,https://registry.npmjs.org/%40esbuild%2Fwin32-x64/0.27.3,git+https://github.com/evanw/esbuild.git,https://registry.npmjs.org/%40esbuild%2Fwin32-x64/0.27.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/wrangler/node_modules/@esbuild/win32-x64,no
npm,@eslint-community/eslint-utils,4.9.1,MIT,https://registry.npmjs.org/%40eslint-community%2Feslint-utils/4.9.1,git+https://github.com/eslint-community/eslint-utils.git,https://registry.npmjs.org/%40eslint-community%2Feslint-utils/4.9.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@eslint-community/eslint-utils,no
npm,@eslint-community/regexpp,4.12.2,MIT,https://registry.npmjs.org/%40eslint-community%2Fregexpp/4.12.2,git+https://github.com/eslint-community/regexpp.git,https://registry.npmjs.org/%40eslint-community%2Fregexpp/4.12.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@eslint-community/regexpp,no
npm,@eslint/config-array,0.21.2,Apache-2.0,https://registry.npmjs.org/%40eslint%2Fconfig-array/0.21.2,git+https://github.com/eslint/rewrite.git,https://registry.npmjs.org/%40eslint%2Fconfig-array/0.21.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@eslint/config-array,no
npm,@eslint/config-helpers,0.4.2,Apache-2.0,https://registry.npmjs.org/%40eslint%2Fconfig-helpers/0.4.2,git+https://github.com/eslint/rewrite.git,https://registry.npmjs.org/%40eslint%2Fconfig-helpers/0.4.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@eslint/config-helpers,no
npm,@eslint/core,0.17.0,Apache-2.0,https://registry.npmjs.org/%40eslint%2Fcore/0.17.0,git+https://github.com/eslint/rewrite.git,https://registry.npmjs.org/%40eslint%2Fcore/0.17.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@eslint/core,no
npm,@eslint/eslintrc,3.3.5,MIT,https://registry.npmjs.org/%40eslint%2Feslintrc/3.3.5,git+https://github.com/eslint/eslintrc.git,https://registry.npmjs.org/%40eslint%2Feslintrc/3.3.5,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@eslint/eslintrc,no
npm,@eslint/js,9.39.4,MIT,https://registry.npmjs.org/%40eslint%2Fjs/9.39.4,git+https://github.com/eslint/eslint.git,https://registry.npmjs.org/%40eslint%2Fjs/9.39.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@eslint/js,no
npm,@eslint/object-schema,2.1.7,Apache-2.0,https://registry.npmjs.org/%40eslint%2Fobject-schema/2.1.7,git+https://github.com/eslint/rewrite.git,https://registry.npmjs.org/%40eslint%2Fobject-schema/2.1.7,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@eslint/object-schema,no
npm,@eslint/plugin-kit,0.4.1,Apache-2.0,https://registry.npmjs.org/%40eslint%2Fplugin-kit/0.4.1,git+https://github.com/eslint/rewrite.git,https://registry.npmjs.org/%40eslint%2Fplugin-kit/0.4.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@eslint/plugin-kit,no
npm,@humanfs/core,0.19.2,Apache-2.0,https://registry.npmjs.org/%40humanfs%2Fcore/0.19.2,git+https://github.com/humanwhocodes/humanfs.git,https://registry.npmjs.org/%40humanfs%2Fcore/0.19.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@humanfs/core,no
npm,@humanfs/node,0.16.8,Apache-2.0,https://registry.npmjs.org/%40humanfs%2Fnode/0.16.8,git+https://github.com/humanwhocodes/humanfs.git,https://registry.npmjs.org/%40humanfs%2Fnode/0.16.8,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@humanfs/node,no
npm,@humanfs/types,0.15.0,Apache-2.0,https://registry.npmjs.org/%40humanfs%2Ftypes/0.15.0,git+https://github.com/humanwhocodes/humanfs.git,https://registry.npmjs.org/%40humanfs%2Ftypes/0.15.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@humanfs/types,no
npm,@humanwhocodes/module-importer,1.0.1,Apache-2.0,https://registry.npmjs.org/%40humanwhocodes%2Fmodule-importer/1.0.1,git+https://github.com/humanwhocodes/module-importer.git,https://registry.npmjs.org/%40humanwhocodes%2Fmodule-importer/1.0.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@humanwhocodes/module-importer,no
npm,@humanwhocodes/retry,0.4.3,Apache-2.0,https://registry.npmjs.org/%40humanwhocodes%2Fretry/0.4.3,git+https://github.com/humanwhocodes/retry.git,https://registry.npmjs.org/%40humanwhocodes%2Fretry/0.4.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@humanwhocodes/retry,no
npm,@img/colour,1.1.0,MIT,https://registry.npmjs.org/%40img%2Fcolour/1.1.0,git+https://github.com/lovell/colour.git,https://registry.npmjs.org/%40img%2Fcolour/1.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@img/colour,no
npm,@img/sharp-darwin-arm64,0.34.5,Apache-2.0,https://registry.npmjs.org/%40img%2Fsharp-darwin-arm64/0.34.5,git+https://github.com/lovell/sharp.git,https://registry.npmjs.org/%40img%2Fsharp-darwin-arm64/0.34.5,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@img/sharp-darwin-arm64,no
npm,@img/sharp-darwin-x64,0.34.5,Apache-2.0,https://registry.npmjs.org/%40img%2Fsharp-darwin-x64/0.34.5,git+https://github.com/lovell/sharp.git,https://registry.npmjs.org/%40img%2Fsharp-darwin-x64/0.34.5,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@img/sharp-darwin-x64,no
npm,@img/sharp-libvips-darwin-arm64,1.2.4,LGPL-3.0-or-later,https://registry.npmjs.org/%40img%2Fsharp-libvips-darwin-arm64/1.2.4,git+https://github.com/lovell/sharp-libvips.git,https://registry.npmjs.org/%40img%2Fsharp-libvips-darwin-arm64/1.2.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@img/sharp-libvips-darwin-arm64,no
npm,@img/sharp-libvips-darwin-x64,1.2.4,LGPL-3.0-or-later,https://registry.npmjs.org/%40img%2Fsharp-libvips-darwin-x64/1.2.4,git+https://github.com/lovell/sharp-libvips.git,https://registry.npmjs.org/%40img%2Fsharp-libvips-darwin-x64/1.2.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@img/sharp-libvips-darwin-x64,no
npm,@img/sharp-libvips-linux-arm,1.2.4,LGPL-3.0-or-later,https://registry.npmjs.org/%40img%2Fsharp-libvips-linux-arm/1.2.4,git+https://github.com/lovell/sharp-libvips.git,https://registry.npmjs.org/%40img%2Fsharp-libvips-linux-arm/1.2.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@img/sharp-libvips-linux-arm,no
npm,@img/sharp-libvips-linux-arm64,1.2.4,LGPL-3.0-or-later,https://registry.npmjs.org/%40img%2Fsharp-libvips-linux-arm64/1.2.4,git+https://github.com/lovell/sharp-libvips.git,https://registry.npmjs.org/%40img%2Fsharp-libvips-linux-arm64/1.2.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@img/sharp-libvips-linux-arm64,no
npm,@img/sharp-libvips-linux-ppc64,1.2.4,LGPL-3.0-or-later,https://registry.npmjs.org/%40img%2Fsharp-libvips-linux-ppc64/1.2.4,git+https://github.com/lovell/sharp-libvips.git,https://registry.npmjs.org/%40img%2Fsharp-libvips-linux-ppc64/1.2.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@img/sharp-libvips-linux-ppc64,no
